Ticker,Company Name,Industry,Market Price,Market Currency,Report Currency,Market Cap,Financial Year End Date,Past Financial Year Dividends,Latest Invested Capital,Latest Total Debt,Latest Total Asset,Latest Common Equity,Past Annual Sales,Past Annual Cogs,Past Annual Opex,Past Annual Net Income,Past Annual Operating Cash Flow,Past Annual Financing Cash Flow,Past Annual Investing Cash Flow
603968.SS,NANTONG ACETIC ACI,Specialty Chemicals,10.51,CNY,CNY,2190010880.0,12-31,0.28,2443380010.25,561185445.65,3546027043.35,1993946639.94,3008336562.47,2649117381.91,303637895.88,32703718.67,198113689.89,-90552221.19,-49244159.39
603969.SS,SILVERY DRAGON PRESTRESSED MATE,Steel,6.38,CNY,CNY,5453394432.0,12-31,0.07,2514580566.29,408839786.02,3366593026.59,2252502205.19,2748641929.28,2334441551.78,190531707.9,171562558.35,-71021572.44,-90302100.63,94687755.71
603970.SS,SINO-AGRI LEADING BIOSCIENCES C,Agricultural Inputs,13.24,CNY,CNY,3668618752.0,12-31,0.45,2148927764.7,641529131.22,5602253258.06,1520445416.61,10595818394.2,9847479368.26,390660254.53000003,203377446.48,307399564.69,-270826558.01,-199520328.75
603976.SS,CHONGQING ZHENGCHUAN PHARMACEUT,Packaging & Containers,17.05,CNY,CNY,2581045760.0,12-31,0.346,1655399582.73,432084552.36,1956811650.01,1223406926.68,801121624.6,635482008.7,71515992.81,53248789.91,112180461.91,-80891092.8,-112333772.81
603977.SS,JIANGXI GUOTAI GROUP CO LTD,Specialty Chemicals,12.82,CNY,CNY,8227760128.0,12-31,0.09,4294557909.75,1147226808.33,5686552636.81,3213751547.26,2354492849.08,1491657628.87,472813836.16,180745654.89,266933220.89,-162835177.83,-403225133.96
603978.SS,SHENZHENSUNXING LIGHT ALLOYS MA,Aluminum,12.99,CNY,CNY,2742110976.0,12-31,0.0,3046874304.19,1584893078.18,3581297324.02,1593406983.92,1579249838.21,1505316881.62,111416773.5,-141430038.71,-205903129.98,476767782.08,-262497751.55
603979.SS,JCHX MINING MANAGEMENT CO LTD,Other Industrial Metals & Mining,37.93,CNY,CNY,23659823104.0,12-31,0.2,10041252986.98,3367016042.16,13625275257.28,7217984218.41,7399214496.3,5153329992.02,591869090.0500002,1031227318.67,1084971497.35,722484670.48,-1954107550.15
603980.SS,ZHEJIANG JIHUA GROUP CO LTD,Specialty Chemicals,4.42,CNY,CNY,2991601920.0,12-31,0.07,3947137441.45,62582144.73,4530133413.73,3887126747.01,1691279147.0,1589537986.56,204968414.22,-240845793.81,-125843799.68,-267935904.76,292647282.56
603982.SS,NANJING CHERVON AUTO PRECISION ,Auto Parts,7.78,CNY,CNY,2118921984.0,12-31,0.0,5337423964.62,3505084677.11,6793670818.69,2310981285.88,2134750973.85,2136209492.21,423794072.89,-564525855.29,-328016985.14,947337567.77,-628398170.8
603983.SS,GUANGDONG MARUBI BIOTECHNOLOGY ,Household & Personal Products,42.14,CNY,CNY,17125148672.0,12-31,0.77,3447202060.8,255478913.25,4453746770.48,3347129838.58,2225594089.54,652221961.47,1372936905.3,259417875.91,338022493.56,-145310241.59,-215161621.37
603985.SS,JIANGYIN HENGRUN HEAVY INDUSTRI,Metal Fabrication,16.04,CNY,CNY,7093113344.0,12-31,0.0,3983003916.61,816383440.41,4597160915.55,3207829880.66,1725952359.14,1635685795.8,172159971.07999998,-138289453.22,-106134475.82,-121287971.89,-65551509.86
603986.SS,GIGADEVICE SEMICONDUCTOR INC,Semiconductors,112.84,CNY,CNY,74932412416.0,12-31,0.0,15199576583.79,116265669.89,16455783581.8,15199576583.79,5760823414.65,3777808042.97,1578602048.79,161141224.88,1186749309.93,-572600042.91,-294904198.28
603987.SS,SHANGHAI KINDLY ENTERPRISE DEVE,Medical Instruments & Supplies,7.17,CNY,CNY,3131791616.0,12-31,0.0,3103387653.38,638639133.52,4148354602.76,2539635805.75,2261431784.31,1525784629.62,485411204.43000007,215328192.72,292490150.91,-273375813.87,-149750020.76
603988.SS,SEC ELECTRIC MACHINERY CO LTD,Specialty Industrial Machinery,20.97,CNY,CNY,5087552512.0,12-31,0.0,641394442.53,,1116071435.28,641394442.53,666289327.21,506784805.56,107751889.29,-10326943.9,28301936.85,-14112000.0,18573.38
603989.SS,HUNAN AIHUA GROUP CO LTD,Electronic Components,14.16,CNY,CNY,5680014848.0,12-31,0.265,3670636617.53,569229583.4,5584781151.34,3583886617.53,3378936303.36,2541699669.63,417882811.68,350996813.46,169136501.12,-152932436.32,37298130.49
603990.SS,SUZHOU MEDICALSYSTEM TECHNOLOGY,Health Information Services,13.9,CNY,CNY,4303467520.0,12-31,0.0,1761537129.24,1490458334.33,3915297259.57,1096302645.86,618141465.76,492292699.48,317778832.47,-269419361.74,-316649274.19,710158190.79,-862530422.88
603991.SS,SHENZHEN ORIGINAL ADVANCED COMP,Specialty Chemicals,50.38,CNY,CNY,3791120128.0,12-31,0.0,341330060.46,119661943.68,636018910.8,225808051.21,364562710.36,309935452.87,48267633.11,-30533780.62,-26772774.77,13122314.08,13287048.36
603992.SS,XIAMEN SOLEX HIGH-TECH INDUSTRI,Building Products & Equipment,21.92,CNY,CNY,9580661760.0,12-31,0.53,3485368419.72,325966130.22,4364103578.46,3174455666.73,3014989619.04,1948457767.5,600431500.23,446415013.59,603604338.1,-280587526.89,-763819197.06
603993.SS,CMOC GROUP LIMITED,Other Industrial Metals & Mining,7.12,CNY,CNY,147518554112.0,12-31,0.255,110006843002.71,50864931651.22,172974530702.61,59540269707.03,186268971920.54,168437029901.39,5562432221.180002,8249711872.51,15542003495.74,-8606467554.41,-10658686268.22
603995.SS,YONGJIN TECHNOLOGY GROUP CO LTD,Steel,18.07,CNY,CNY,6610367488.0,12-31,0.0,9098220619.44,3899661255.14,14403596911.71,5730945714.13,41860843308.18,39456546679.36,1141257901.41,805233023.43,1237426986.51,169428884.39,-1142985763.59
603997.SS,NINGBO JIFENG AUTO PARTS CO LTD,Auto Parts,11.73,CNY,CNY,14851118080.0,12-31,0.0,10875597513.24,7672312119.13,20284802574.36,4647988523.65,22255441588.46,19131374266.64,2927277063.8700004,-566800742.53,269630000.94,2155861058.17,-1586532408.88
603998.SS,HUNAN FANGSHENG PHARMACEUTICAL ,Drug Manufacturers - Specialty & Generic,10.11,CNY,CNY,4500678656.0,12-31,0.25,1919984842.32,679701525.62,3080985669.36,1458093676.18,1628542252.04,519538143.5,904573339.4,186823361.94,87537942.8,-91547318.39,-197402469.42
603999.SS,DUZHE PUBLISHING AND MEDIA CO L,Publishing,6.16,CNY,CNY,3594316800.0,12-31,0.033,1985065283.89,8027915.32,2560251066.0,1985065283.89,966530922.14,724103218.29,170691894.19,62257028.99,151486504.93,-41037633.57,-39849666.35
605001.SS,QINGDAO VICTALL RAILWAY CO LTD,Railroads,6.47,CNY,CNY,2541972480.0,12-31,0.2,3983665939.91,1420309316.36,4857692245.64,2742902129.87,1179596328.23,789452378.43,314566170.33000004,256436321.06,-87766815.21,63848588.18,235647181.41
605003.SS,ZHONGWANG FABRIC CO LTD,N/A,,CNY,N/A,,N/A,0.0,1399459378.25,,1584183453.87,1399459378.25,462062733.81,299700327.02,102388254.13,313902297.13,159255124.37,-45100000.0,241384109.75
605005.SS,CWB AUTOMOTIVE ELECTRONICS CO L,Electrical Equipment & Parts,15.63,CNY,CNY,6267630080.0,12-31,0.2,1842192465.57,107127629.63,2299781499.07,1767568511.13,1666275938.69,1121819078.9,250926053.95999998,225333063.45,403257371.96,-5502940.98,-343436870.98
605006.SS,SHANDONG FIBERGLASS GROUP CO LT,Textile Manufacturing,6.21,CNY,CNY,3794055168.0,12-31,0.0,4836659655.94,2444468882.97,7138031412.86,2627960312.64,2005856805.47,1843246024.89,237804663.73000002,-98930537.6,161976630.15,359033773.12,-587127211.22
605007.SS,WUZHOU SPECIAL PAPER GROUP,Paper & Paper Products,11.64,CNY,CNY,5575094784.0,12-31,0.25,8530175204.52,5674858775.66,11472099997.94,3531202420.4,7655630390.28,6899897887.39,182034681.48000002,361841975.84,-95711041.69,2574347037.03,-1979113890.64
605008.SS,NINGBO CHANGHONG POLYMER SCIENT,Specialty Chemicals,16.15,CNY,CNY,10572630016.0,12-31,0.0,3956414139.75,2378631891.11,5160610420.66,1992637462.11,3633663041.18,3299374297.41,141545935.1,94222899.44,348637095.35,165707813.78,-766508768.59
605009.SS,HANGZHOU HAOYUE PERSONAL CARE C,Household & Personal Products,54.57,CNY,CNY,8524707328.0,12-31,1.7,3669427340.86,376465569.59,4851759098.61,3301136558.63,2929287418.94,2111821424.38,372612517.7699999,387511489.13,584265914.51,-327441329.88,-1172141493.94
605011.SS,HANGZHOU COGENERATION GROUP CO ,Utilities - Renewable,24.38,CNY,CNY,9914882048.0,12-31,0.0,2930866435.03,725113640.26,4077183993.01,2331061074.12,3540810343.05,3167853250.27,150583480.19999996,211970131.4,333989741.06,-92647994.01,-221084860.14
605016.SS,SHANDONG BAILONG CHUANGYUAN BIO,Packaged Foods,18.31,CNY,CNY,5915704832.0,12-31,0.0,1507827547.12,1661229.41,1754179660.92,1507827547.12,868259729.58,584104468.99,74300175.00999996,192995673.37,194632933.27,-34115551.03,-223722502.68
605018.SS,CHANGHUA HOLDING GROUP CO LTD,Auto Parts,11.44,CNY,CNY,5390824960.0,12-31,0.2,2912311850.74,195637290.56,3626925257.48,2720427572.45,2421922542.42,2111867983.42,205305638.45,109216722.38,155737408.39,-55708120.26,-292945891.06
605020.SS,ZHEJIANG YONGHE REFRIGERANT CO ,Chemicals,21.62,CNY,CNY,10171994112.0,12-31,0.15,4861275859.69,2314301534.77,6743889350.61,2640753080.65,4368800001.1,3729790849.39,347834224.14000005,183688852.16,523805658.59,879794987.27,-1442892593.8
605028.SS,NINGBO SHIMAO ENERGY CO LTD,N/A,,CNY,N/A,,N/A,0.0,1375279469.26,1198279.82,1570542003.81,1375279469.26,359183006.38,133946117.64,52075797.91,171725065.83,230109952.63,-97306125.0,-329874788.38
605033.SS,SHAANXI MEIBANG PHARMACEUTICAL ,Agricultural Inputs,17.61,CNY,CNY,2532934656.0,12-31,0.195,1115166862.81,1001145.82,1692002297.54,1114165716.99,699026904.52,459927379.74,179161987.63,57557004.39,334788980.07,-58415071.83,-117178390.52
605050.SS,FRIEND CO LTD,Steel,11.17,CNY,CNY,5504900096.0,12-31,0.0,4624345697.24,432965921.05,6946848279.47,4210469452.02,9761924419.9,9084104510.93,85552014.58000004,417335325.34,-520117179.65,302398858.97,-319894564.46
605055.SS,ZHEJIANG YINGFENG TECHNOLOGY CO,Textile Manufacturing,5.48,CNY,CNY,2411200000.0,12-31,0.06,1665014008.81,529244772.33,2188155485.85,1145876487.33,1546766487.2,1313657754.14,177396875.04,37190957.76,354077919.48,-340003716.57,-236156323.79
605056.SS,XIANHENG INTERNATIONAL SCIENCE&,Tools & Accessories,14.41,CNY,CNY,5913388544.0,12-31,0.0,1731661942.47,47894061.85,3249624276.87,1702201224.64,3605616974.13,2536548757.81,718030734.76,222930639.22,288775528.54,-168370719.36,-172707691.65
605058.SS,CHANGZHOU AOHONG ELECTRONICS CO,N/A,,CNY,N/A,,N/A,0.0,1887819092.74,167780476.23,2612591069.24,1720038616.51,1293004000.87,1008633239.51,149365294.01000002,141498579.04,273299638.91,29620176.67,-50626208.47
605060.SS,ALLIED MACHINERY CO LTD,Specialty Industrial Machinery,17.1,CNY,CNY,4124246528.0,12-31,0.0,2532711978.89,206111558.34,2855011693.38,2326600420.55,1098439510.76,720480595.85,166944776.56000003,187471914.72,297797237.47,-4434815.27,-208306787.94
605066.SS,ZHEJIANG TENGEN ELECTRICS CO LT,Electronic Components,7.23,CNY,CNY,3662848000.0,12-31,0.35,1806873275.15,33901956.72,3166610825.26,1806873275.15,2918538449.47,2178199126.65,599728032.5,121370769.09,112346221.51,-163508784.73,-210196785.97
605068.SS,MINGXIN AUTOMOTIVE LEATHER CO L,N/A,,CNY,N/A,,N/A,0.0,2564809585.97,1106376091.37,3534586248.35,1669134726.84,1179392689.08,937642656.06,194992864.58,-172154186.81,14422508.6,-30901363.47,-285354110.21
605069.SS,BEIJING ZEHO WATERFRONT ECOLOGI,Waste Management,8.85,CNY,CNY,1873527424.0,12-31,0.0,2076599878.28,1134468309.53,3577836705.91,1045385289.59,163452018.88,198410760.41,186441601.81,-432268521.8,70070255.08,-172839894.66,-1471050.17
605077.SS,ZHEJIANG HUAKANG PHARMACEUTICAL,Chemicals,14.48,CNY,CNY,4429156864.0,12-31,0.5,5253186157.54,2240543092.02,6992028952.79,3243431005.24,2808435824.82,2197004068.63,314457495.58000004,268483886.69,146496348.45,-310543544.82,-1586079517.35
605080.SS,ZHEJIANG NATURAL OUTDOOR GOODS ,Leisure,24.25,CNY,CNY,3433145088.0,12-31,0.094,1867493572.71,30071398.25,2156032657.06,1867493572.71,823315739.1,544723493.75,119332456.03000003,130681179.01,239706823.64,-45447656.05,-191127104.22
605081.SS,SHANGHAI TAIHE WATER TECHNOLOGY,Waste Management,10.64,CNY,CNY,1232463104.0,12-31,0.0,1309057158.13,67733671.9,1680635157.5,1309057158.13,183029511.48,171992388.34,175887169.33999997,-287437449.09,-62565748.97,-8975552.53,91490457.91
605086.SS,LONGYAN KAOLIN CLAY CO LTD,N/A,,CNY,N/A,,N/A,0.0,1230512321.53,,1314179879.35,1230512321.53,321391099.68,127890892.35,67784279.9,127961474.59,153486469.32,-80563200.0,-356815431.19
605088.SS,GSP AUTOMOTIVE GROUP WENZHOU CO,Auto Parts,33.87,CNY,CNY,6203561472.0,12-31,0.6,3625753906.65,1326548268.3,6018243492.33,2423487749.93,4020143387.89,2995064546.81,608666844.5600001,297958394.29,314169143.67,373064753.06,-652019495.2
605089.SS,SUZHOU WEIZHIXIANG FOOD CO LTD,Packaged Foods,24.22,CNY,CNY,3447160064.0,12-31,0.7,1269178496.34,7143118.35,1380484355.76,1269178496.34,799122793.61,588294093.43,89080713.92,135415522.88,171925104.81,-83391992.22,-50615754.36
605090.SS,JIANGXI JOVO ENERGY CO LTD,Oil & Gas Midstream,25.27,CNY,CNY,16646208512.0,12-31,0.0,12813085406.73,3772795269.43,15154145947.98,9256824559.44,22047173202.54,19990413013.99,498450372.01,1683682319.88,2046829524.58,-695305807.91,-917376410.76
605098.SS,SHANGHAI ACTION EDUCATION TECHN,Education & Training Services,39.74,CNY,CNY,4774403584.0,12-31,2.25,961393865.82,39077788.73,2232013797.24,961393865.82,783434345.21,187622813.37,322591954.54,268572695.24,399545223.41,-285101395.87,-241470255.32
605099.SS,COCREATION GRASS CO LTD,Leisure,19.14,CNY,CNY,7687427584.0,12-31,0.54,2792167260.64,311822389.29,3120099828.57,2492167260.64,2461430298.21,1684109949.41,314350755.34999996,431224177.34,407635461.09,-255479779.86,266851598.75
605100.SS,POWER HF CO LTD,Specialty Industrial Machinery,21.47,CNY,CNY,3674203904.0,12-31,0.4,1911548971.12,98048837.21,2441827062.25,1842581641.89,916378991.8,770897807.97,85382048.48000002,73587982.91,263542475.0,-69083262.1,-289077939.19
605108.SS,TONGQINGLOU CATERING CO LTD,Specialty Business Services,21.0,CNY,CNY,5622119936.0,12-31,0.41,2516611073.85,983669785.84,3983661127.63,2240807618.69,2401446611.52,1762163381.54,256406550.26,304110960.58,720923384.71,154788025.25,-1166722501.6
605111.SS,WUXI NCE POWER CO LTD,Semiconductor Equipment & Materials,31.76,CNY,CNY,13190975488.0,12-31,0.209,3642558105.24,1531896.0,4339720370.31,3642558105.24,1476561366.82,1022474282.46,138211297.38,323116344.25,475469445.87,-89399622.38,-286386331.08
605116.SS,AURISCO PHARMACEUTICAL CO LTD,Biotechnology,21.54,CNY,CNY,8884992000.0,12-31,0.22,2068089931.26,116882888.36,2574610570.52,1967585189.7,1262530882.14,556557815.31,409352006.77000004,289419389.73,385605552.66,49019558.18,-365272711.43
605117.SS,NINGBO DEYE TECHNOLOGY CO LTD,"Furnishings, Fixtures & Appliances",86.21,CNY,CNY,55688380416.0,12-31,0.0,7954339873.01,3223829080.31,10817384018.87,5231433595.23,7479705687.43,4456804597.32,959770609.3200002,1790986830.03,2080970199.92,-177883101.15,-1724214439.15
605118.SS,XIAMEN LEADING OPTICS CO LTD,Electronic Components,17.8,CNY,CNY,7310174720.0,12-31,0.0,1525832883.88,34702157.05,1736155944.22,1502845726.83,620476680.36,352737215.77,84858229.74000001,175329779.64,230010298.85,-118055636.51,28093126.61
605122.SS,CHONGQING SIFANG NEW MATERIAL C,Building Materials,10.71,CNY,CNY,1849360000.0,12-31,0.023,2848044544.49,925445646.23,4503663005.83,2215053917.45,1987335913.87,1712183224.14,138483043.35000002,12964459.81,94385251.78,-44202021.49,-123507905.01
605123.SS,WUXI PAIKE NEW MATERIALS TECHNO,Metal Fabrication,55.31,CNY,CNY,6729623040.0,12-31,1.8,4511638072.5,392909649.67,6614936855.43,4291451072.5,3618306391.7,2753921900.0,275871972.98,492082850.39,136593206.64,-123670631.41,419800691.91
605128.SS,SHANGHAI YANPU METAL PRODUCTS C,Auto Parts,39.99,CNY,CNY,5683098624.0,12-31,0.388,2121696017.71,493054112.86,3021049866.78,1659670453.55,2276310087.81,1881425564.64,162035357.72000003,137047434.09,253173811.67,371117084.27,-199989097.36
605133.SS,JIANGSU RONGTAI INDUSTRY CO LTD,Specialty Industrial Machinery,32.87,CNY,CNY,7150670848.0,12-31,0.0,3414666628.96,774129905.91,4595250797.88,2644273181.29,2351918173.82,1788460279.5,298703988.99,163399545.61,383092117.11,53720796.76,-471607700.85
605136.SS,SHANGHAI LILY&BEAUTY COSMETICS ,Internet Retail,7.59,CNY,CNY,3156225536.0,12-31,0.0,2484362129.37,19611067.52,2748938027.69,2484362129.37,1728185916.69,1107858646.37,641548529.38,-24400328.98,437522648.25,-40986072.81,-787186452.88
605138.SS,SUNRISE MANUFACTURE GP CO LTD,Textile Manufacturing,5.89,CNY,CNY,3376754432.0,12-31,0.0,4732864995.01,3177982019.43,6576744868.95,2549879604.31,3666195135.67,3063997132.91,356918896.17999995,46649478.36,606699987.88,-804542058.92,112105511.08
605151.SS,WEST SHANGHAI AUTOMOTIVE SERVIC,N/A,,CNY,N/A,,N/A,0.0,1383992591.1,31741204.34,2104095965.28,1383992591.1,1275672393.58,980220606.39,155336245.63,120776265.58,56657371.07,-88371162.26,-65919311.92
605155.SS,ZHEJIANG XIDAMEN NEW MATERIAL C,N/A,,CNY,N/A,,N/A,0.0,1276833129.22,6377268.08,1384909341.47,1276833129.22,817085062.74,474690626.97,221046722.11999997,122257401.3,142962724.33,-57709380.44,-316666293.53
605158.SS,ZHEJIANG HUADA NEW MATERIALS CO,Steel,7.81,CNY,CNY,4075086080.0,12-31,0.0,5205053096.51,2796385858.39,7759261204.3,2556291507.65,6927253367.42,6478141812.52,260499341.84999996,229407145.24,-2364249561.39,2116130277.28,1090118104.92
605162.SS,ZHEJIANG XINZHONGGANG THERMAL P,Utilities - Renewable,7.64,CNY,CNY,3060071936.0,12-31,0.18,1597219821.42,340562019.95,1750850622.44,1256657801.47,955730077.7,728433896.12,57300258.150000006,148616210.26,230624170.67,200301474.6,-175752696.91
605166.SS,JUHESHUN ADVANCED MATERIAL CO L,Specialty Chemicals,11.08,CNY,CNY,3487164160.0,12-31,0.0,2850621738.94,934000134.83,6097471153.33,1923464729.53,7168215581.8,6590736711.97,183967999.08000004,300304358.6,38683316.28,607653832.56,-440239811.9
605167.SS,JIANGSU LIBERT INC,Specialty Industrial Machinery,9.12,CNY,CNY,4095518464.0,12-31,0.043,1763988629.64,162542341.08,2934676730.39,1631214998.45,3242343470.61,2770983796.4,238896695.7,190184140.79,350780647.47,3134525.96,-405298594.64
605168.SS,THREE S COMPANY MEDIA GROUP CO ,Advertising Agencies,26.34,CNY,CNY,5552919552.0,12-31,0.0,3391331412.44,775552760.69,4615014780.6,2687273138.24,4208396009.71,3440989411.4,430754348.59999996,123304882.49,122161563.25,-348545345.68,-31599251.58
605169.SS,XINJIANG HONGTONG NATURAL GAS C,N/A,,CNY,N/A,,N/A,0.0,2100014224.52,190909987.13,2592090420.3,1939900166.39,2752579639.43,2324535273.26,210608069.79000002,173121918.61,275141236.03,-103018898.97,-153001219.72
605177.SS,ZHEJIANG EAST-ASIA PHARMACEUTIC,N/A,,CNY,N/A,,N/A,0.0,2711767994.63,706926378.44,3343345301.82,2015273151.75,1356448097.16,995092507.87,225585889.83,121249399.5,-84061904.21,617017938.37,-334568680.37
605178.SS,BEIJING NEW SPACE TECHNOLOGY CO,Electrical Equipment & Parts,14.7,CNY,CNY,1458998528.0,12-31,0.0,1686750741.52,154462056.09,2144372616.08,1591441591.94,202811145.95,182134822.39,162188900.12,-207279657.85,-120247540.24,-47537776.98,64283262.99
605179.SS,ZHEJIANG YIMING FOOD CO LTD,N/A,,CNY,N/A,,N/A,0.0,1511326760.37,587618163.24,2707831587.73,1098908366.51,2643206392.54,1835860398.05,738765490.64,22237215.77,300166085.82,-128401647.09,-185802164.96
605180.SS,ZHEJIANG HUASHENG TECHNOLOGY CO,Textile Manufacturing,13.18,CNY,CNY,2227420160.0,12-31,0.08,1104708217.0,,1131778074.55,1104708217.0,239384975.0,179840144.53,33229481.74,27780500.33,58004766.18,-26000000.0,-64606191.76
605183.SS,QUECHEN SILICON CHEMICAL CO LTD,Chemicals,15.6,CNY,CNY,6487775232.0,12-31,0.35,3060195185.13,81386710.81,3417657241.2,2978808474.32,1810357875.95,1277437462.72,146612626.94,412510430.21,389830334.35,-46893537.55,-477596819.39
605186.SS,SHANGHAI GENERAL HEALTHY INFO &,Medical Devices,18.81,CNY,CNY,2558159872.0,12-31,0.1,1102726420.24,50000000.0,1316771113.76,1052726420.24,307559138.41,138965114.86,75112464.83000001,59999960.99,-35393790.08,37638819.43,-102612892.78
605188.SS,JIANGXI GUOGUANG COMMERCIAL CHA,Department Stores,13.43,CNY,CNY,7393094656.0,12-31,0.01,1114261314.27,664731164.26,2691295604.09,1114261314.27,2411943335.67,1812421619.46,562273248.88,14523895.23,232302333.36,-112346796.89,-18198343.69
605189.SS,WUHU FUCHUN DYE AND WEAVE CO LT,Textile Manufacturing,13.28,CNY,CNY,1988892416.0,12-31,0.18,4227391182.59,2466855993.4,5220318775.68,1880071867.62,3047483724.95,2673882664.53,188560157.60000002,126098923.18,-1098443117.94,1175903636.36,18373001.4
605196.SS,HEBEI HUATONG WIRES AND CABLES ,Electrical Equipment & Parts,12.0,CNY,CNY,6137796096.0,12-31,0.064,5475400589.79,2868250085.81,7086105400.13,3148209055.93,6346841520.66,5405162174.23,439398726.40999997,319324251.63,-149711752.13,1046583680.61,-770312178.65
605198.SS,YANTAI NORTH ANDRE JUICE CO,Beverages - Non-Alcoholic,37.36,CNY,CNY,10804175872.0,12-31,0.0,2645765542.31,,2779525659.87,2645765542.31,1417986997.99,1066452817.9,82397940.82,260703197.0,-109204275.26,-144559330.82,-52640320.56
605199.SS,HAINAN HULUWA PHARMACEUTICAL GR,Drug Manufacturers - Specialty & Generic,13.75,CNY,CNY,6112314880.0,12-31,0.125,2278430108.19,1281614343.15,3060548675.78,1120385678.79,1905182163.02,899832134.28,814936017.34,106497782.3,28252316.37,553055480.51,-524211449.01
605208.SS,SHANGHAI YONGMAOTAI AUTOMOTIVE ,Auto Parts,10.82,CNY,CNY,3569950720.0,12-31,0.0,3330902677.9,1421235482.96,3997236084.29,2100447425.97,4099543471.3,3869677587.15,120516913.22,37509624.41,-211362231.18,427965521.92,-274733097.24
605218.SS,WAYS ELECTRON CO LTD,Electronic Components,20.1,CNY,CNY,4277943296.0,12-31,0.055,1438867320.53,184998332.72,2351536089.18,1304330756.33,2027347631.39,1770920198.7,221721544.12,55984069.63,187279435.65,93240398.37,-313811840.02
605222.SS,SHANGHAI QIFAN CABLE CO LTD,Electrical Equipment & Parts,14.82,CNY,CNY,6119192576.0,12-31,0.16,10714273665.02,6472467615.88,13547591404.27,4570388698.66,23348408948.13,21978186376.85,530805441.98,423189195.09,455441027.87,415519067.79,-281712387.92
605228.SS,SHENTONG TECHNOLOGY GROUP CO LT,Auto Parts,10.23,CNY,CNY,4391871488.0,12-31,0.0,2048593722.17,587235791.69,2818547984.21,1493307034.83,1388666413.57,1131404045.63,226929563.73,-31979688.13,146797777.75,-171066126.07,-209813555.09
605255.SS,NINGBO TIP RUBBER TECHNOLOGY CO,Auto Parts,15.34,CNY,CNY,2056787200.0,12-31,0.44,843093015.27,2234854.4,903760040.94,843093015.27,348384719.44,221797234.32,88009106.65,30608245.82,82920932.83,-30207220.24,-40878013.25
605258.SS,JIANGSU XIEHE ELECTRONIC CO LTD,N/A,,CNY,N/A,,N/A,0.0,1269766729.53,59042029.15,1572693137.68,1210724700.38,886615521.95,708194616.35,100428289.58,71271880.53,93852544.21,-31822565.96,-62716214.1
605259.SS,LUTIAN MACHINERY CO LTD,Specialty Industrial Machinery,16.24,CNY,CNY,2801075200.0,12-31,0.357,1571802634.74,2258511.82,2184431340.1,1571802634.74,1626476690.63,1268595996.62,168902195.41,179898742.02,189070492.04,-89014406.67,-64611407.23
605266.SS,YUNNAN JIANZHIJIA HEALTH-CHAIN ,Pharmaceutical Retailers,20.17,CNY,CNY,3159005440.0,12-31,1.071,4633211327.88,3695947392.26,9948934505.31,2861130202.55,9080697142.68,5822774903.47,2586312354.3,414411521.16,1024411007.69,-663092170.45,-522542867.78
605268.SS,WANGLI SECURITY & SURVEILLANCE ,Security & Protection Services,8.18,CNY,CNY,3675936768.0,12-31,0.3,2045683005.54,426663154.96,4048606432.36,1623778738.93,3044254307.78,2229922023.18,532110309.22,54642932.42,292514300.18,-174436612.33,-25220883.14
605277.SS,XINYA ELECTRONIC CO LTD,Electrical Equipment & Parts,15.72,CNY,CNY,5097948672.0,12-31,0.167,2108979764.12,1036171392.36,3055696564.21,1341973410.46,3185534294.48,2668882747.51,306537489.06000006,144405137.06,212215421.93,-46366130.29,-150921622.7
605286.SS,JIANGSU TONGLI RISHENG MACHINER,Metal Fabrication,38.06,CNY,CNY,6394080256.0,12-31,0.5,1898294180.75,205830756.23,3695152644.16,1805726047.85,2433052471.27,1964876824.82,158913432.58999997,217142016.61,251614717.12,-200271188.46,-104963872.79
605287.SS,DECAI DECORATION CO LTD,Engineering & Construction,12.16,CNY,CNY,1748717312.0,12-31,0.12,4004744695.24,2161514879.78,11712547347.53,1868241593.24,6102836313.32,5195203105.5,412512791.4800001,156286187.1,270269274.47,251363946.65,-252866575.7
